date,open,high,low,close,adj_close,volume
"Mar 30, 2017",200.10,200.10,200.10,200.10,155.46,-
"Mar 29, 2017",199.40,199.40,199.40,199.40,154.92,-
"Mar 28, 2017",199.10,199.10,199.10,199.10,154.69,-
"Mar 27, 2017",197.80,197.80,197.80,197.80,153.68,-
"Mar 24, 2017",197.90,197.90,197.90,197.90,153.75,-
"Mar 23, 2017",198.10,198.10,198.10,198.10,153.91,-
"Mar 22, 2017",198.30,198.30,198.30,198.30,154.06,-
"Mar 21, 2017",197.90,197.90,197.90,197.90,153.75,-
"Mar 20, 2017",200.40,200.40,200.40,200.40,155.70,-
"Mar 17, 2017",200.80,200.80,200.80,200.80,156.01,-
"Mar 16, 2017",201.10,201.10,201.10,201.10,156.24,-
"Mar 15, 2017",201.40,201.40,201.40,201.40,156.47,-
"Mar 14, 2017",199.80,199.80,199.80,199.80,155.23,-
"Mar 13, 2017",200.40,200.40,200.40,200.40,155.70,-
"Mar 10, 2017",200.30,200.30,200.30,200.30,155.62,-
"Mar 9, 2017",199.60,199.60,199.60,199.60,155.07,-
"Mar 8, 2017",199.40,199.40,199.40,199.40,154.92,-
"Mar 7, 2017",199.80,199.80,199.80,199.80,155.23,-
"Mar 6, 2017",201.10,201.10,201.10,201.10,156.24,-
"Mar 3, 2017",201.10,201.10,201.10,201.10,156.24,-
"Mar 2, 2017",200.90,200.90,200.90,200.90,156.08,-
"Mar 1, 2017",202.10,202.10,202.10,202.10,157.02,-
"Feb 28, 2017",199.40,199.40,199.40,199.40,154.92,-
"Feb 27, 2017",199.90,199.90,199.90,199.90,155.31,-
"Feb 24, 2017",199.60,199.60,199.60,199.60,155.07,-
"Feb 23, 2017",199.30,199.30,199.30,199.30,154.84,-
"Feb 22, 2017",199.10,199.10,199.10,199.10,154.69,-
"Feb 21, 2017",199.40,199.40,199.40,199.40,154.92,-
"Feb 17, 2017",198.10,198.10,198.10,198.10,153.91,-
"Feb 16, 2017",197.80,197.80,197.80,197.80,153.68,-
"Feb 15, 2017",197.90,197.90,197.90,197.90,153.75,-
"Feb 14, 2017",196.90,196.90,196.90,196.90,152.98,-
"Feb 13, 2017",196.10,196.10,196.10,196.10,152.36,-
"Feb 10, 2017",195.10,195.10,195.10,195.10,151.58,-
"Feb 9, 2017",194.50,194.50,194.50,194.50,151.11,-
"Feb 8, 2017",193.30,193.30,193.30,193.30,150.18,-
"Feb 7, 2017",193.00,193.00,193.00,193.00,149.95,-
"Feb 6, 2017",193.00,193.00,193.00,193.00,149.95,-
"Feb 3, 2017",193.50,193.50,193.50,193.50,150.34,-
"Feb 2, 2017",192.00,192.00,192.00,192.00,149.17,-
"Feb 1, 2017",191.80,191.80,191.80,191.80,149.01,-
"Jan 31, 2017",191.80,191.80,191.80,191.80,149.01,-
"Jan 30, 2017",192.00,192.00,192.00,192.00,149.17,-
"Jan 27, 2017",193.10,193.10,193.10,193.10,150.02,-
"Jan 26, 2017",193.30,193.30,193.30,193.30,150.18,-
"Jan 25, 2017",193.30,193.30,193.30,193.30,150.18,-
"Jan 24, 2017",191.80,191.80,191.80,191.80,149.01,-
"Jan 23, 2017",190.60,190.60,190.60,190.60,148.08,-
"Jan 20, 2017",191.10,191.10,191.10,191.10,148.47,-
"Jan 19, 2017",190.50,190.50,190.50,190.50,148.00,-
"Jan 18, 2017",191.10,191.10,191.10,191.10,148.47,-
"Jan 17, 2017",190.80,190.80,190.80,190.80,148.24,-
"Jan 13, 2017",191.30,191.30,191.30,191.30,148.63,-
"Jan 12, 2017",191.00,191.00,191.00,191.00,148.39,-
"Jan 11, 2017",191.50,191.50,191.50,191.50,148.78,-
"Jan 10, 2017",190.80,190.80,190.80,190.80,148.24,-
"Jan 9, 2017",190.80,190.80,190.80,190.80,148.24,-
"Jan 6, 2017",191.50,191.50,191.50,191.50,148.78,-
"Jan 5, 2017",190.80,190.80,190.80,190.80,148.24,-
"Jan 4, 2017",191.00,191.00,191.00,191.00,148.39,-
"Jan 3, 2017",189.80,189.80,189.80,189.80,147.46,-
"Dec 30, 2016",188.30,188.30,188.30,188.30,146.30,-
"Dec 29, 2016",189.10,189.10,189.10,189.10,146.92,-
"Dec 28, 2016",189.10,189.10,189.10,189.10,146.92,-
"Dec 27, 2016",190.60,190.60,190.60,190.60,148.08,-
"Dec 23, 2016",3.13 Dividend,,,,,
"Dec 23, 2016",190.30,190.30,190.30,190.30,147.85,-
"Dec 22, 2016",193.90,193.90,193.90,193.90,148.21,-
"Dec 21, 2016",194.20,194.20,194.20,194.20,148.44,-
"Dec 20, 2016",194.70,194.70,194.70,194.70,148.83,-
"Dec 19, 2016",194.00,194.00,194.00,194.00,148.29,-
"Dec 16, 2016",193.50,193.50,193.50,193.50,147.91,-
"Dec 15, 2016",193.90,193.90,193.90,193.90,148.21,-
"Dec 14, 2016",193.20,193.20,193.20,193.20,147.68,-
"Dec 13, 2016",194.70,194.70,194.70,194.70,148.83,-
"Dec 12, 2016",193.40,193.40,193.40,193.40,147.83,-
"Dec 9, 2016",193.70,193.70,193.70,193.70,148.06,-
"Dec 8, 2016",192.50,192.50,192.50,192.50,147.14,-
"Dec 7, 2016",192.00,192.00,192.00,192.00,146.76,-
"Dec 6, 2016",189.60,189.60,189.60,189.60,144.93,-
"Dec 5, 2016",188.90,188.90,188.90,188.90,144.39,-
"Dec 2, 2016",187.70,187.70,187.70,187.70,143.48,-
"Dec 1, 2016",187.70,187.70,187.70,187.70,143.48,-
"Nov 30, 2016",188.40,188.40,188.40,188.40,144.01,-
"Nov 29, 2016",188.90,188.90,188.90,188.90,144.39,-
"Nov 28, 2016",188.60,188.60,188.60,188.60,144.16,-
"Nov 25, 2016",189.60,189.60,189.60,189.60,144.93,-
"Nov 23, 2016",188.70,188.70,188.70,188.70,144.24,-
"Nov 22, 2016",188.60,188.60,188.60,188.60,144.16,-
"Nov 21, 2016",188.20,188.20,188.20,188.20,143.86,-
"Nov 18, 2016",186.70,186.70,186.70,186.70,142.71,-
"Nov 17, 2016",187.20,187.20,187.20,187.20,143.09,-
"Nov 16, 2016",186.20,186.20,186.20,186.20,142.33,-
"Nov 15, 2016",186.60,186.60,186.60,186.60,142.63,-
"Nov 14, 2016",185.10,185.10,185.10,185.10,141.49,-
"Nov 11, 2016",185.10,185.10,185.10,185.10,141.49,-
"Nov 10, 2016",185.40,185.40,185.40,185.40,141.72,-
"Nov 9, 2016",185.10,185.10,185.10,185.10,141.49,-
"Nov 8, 2016",182.90,182.90,182.90,182.90,139.81,-
"Nov 7, 2016",182.30,182.30,182.30,182.30,139.35,-
"Nov 4, 2016",178.30,178.30,178.30,178.30,136.29,-
"Nov 3, 2016",178.60,178.60,178.60,178.60,136.52,-
"Nov 2, 2016",179.30,179.30,179.30,179.30,137.05,-
"Nov 1, 2016",180.40,180.40,180.40,180.40,137.90,-
"Oct 31, 2016",181.60,181.60,181.60,181.60,138.81,-
"Oct 28, 2016",181.60,181.60,181.60,181.60,138.81,-
"Oct 27, 2016",182.30,182.30,182.30,182.30,139.35,-
"Oct 26, 2016",182.80,182.80,182.80,182.80,139.73,-
"Oct 25, 2016",183.10,183.10,183.10,183.10,139.96,-
"Oct 24, 2016",183.80,183.80,183.80,183.80,140.49,-
"Oct 21, 2016",182.90,182.90,182.90,182.90,139.81,-
"Oct 20, 2016",182.90,182.90,182.90,182.90,139.81,-
"Oct 19, 2016",183.10,183.10,183.10,183.10,139.96,-
"Oct 18, 2016",182.80,182.80,182.80,182.80,139.73,-
"Oct 17, 2016",181.60,181.60,181.60,181.60,138.81,-
"Oct 14, 2016",182.10,182.10,182.10,182.10,139.19,-
"Oct 13, 2016",182.10,182.10,182.10,182.10,139.19,-
"Oct 12, 2016",182.80,182.80,182.80,182.80,139.73,-
"Oct 11, 2016",182.40,182.40,182.40,182.40,139.42,-
"Oct 10, 2016",184.80,184.80,184.80,184.80,141.26,-
"Oct 7, 2016",183.90,183.90,183.90,183.90,140.57,-
"Oct 6, 2016",184.60,184.60,184.60,184.60,141.11,-
"Oct 5, 2016",184.40,184.40,184.40,184.40,140.95,-
"Oct 4, 2016",183.60,183.60,183.60,183.60,140.34,-
"Oct 3, 2016",184.40,184.40,184.40,184.40,140.95,-
"Sep 30, 2016",185.10,185.10,185.10,185.10,141.49,-
"Sep 29, 2016",183.60,183.60,183.60,183.60,140.34,-
"Sep 28, 2016",185.30,185.30,185.30,185.30,141.64,-
"Sep 27, 2016",184.30,184.30,184.30,184.30,140.88,-
"Sep 26, 2016",183.10,183.10,183.10,183.10,139.96,-
"Sep 23, 2016",184.60,184.60,184.60,184.60,141.11,-
"Sep 22, 2016",185.70,185.70,185.70,185.70,141.95,-
"Sep 21, 2016",184.60,184.60,184.60,184.60,141.11,-
"Sep 20, 2016",182.60,182.60,182.60,182.60,139.58,-
"Sep 19, 2016",182.40,182.40,182.40,182.40,139.42,-
"Sep 16, 2016",182.40,182.40,182.40,182.40,139.42,-
"Sep 15, 2016",183.10,183.10,183.10,183.10,139.96,-
"Sep 14, 2016",181.30,181.30,181.30,181.30,138.58,-
"Sep 13, 2016",181.40,181.40,181.40,181.40,138.66,-
"Sep 12, 2016",184.10,184.10,184.10,184.10,140.72,-
"Sep 9, 2016",181.40,181.40,181.40,181.40,138.66,-
"Sep 8, 2016",185.90,185.90,185.90,185.90,142.10,-
"Sep 7, 2016",186.40,186.40,186.40,186.40,142.48,-
"Sep 6, 2016",186.40,186.40,186.40,186.40,142.48,-
"Sep 2, 2016",185.80,185.80,185.80,185.80,142.02,-
"Sep 1, 2016",184.90,184.90,184.90,184.90,141.33,-
"Aug 31, 2016",185.10,185.10,185.10,185.10,141.49,-
"Aug 30, 2016",185.40,185.40,185.40,185.40,141.72,-
"Aug 29, 2016",185.80,185.80,185.80,185.80,142.02,-
"Aug 26, 2016",184.80,184.80,184.80,184.80,141.26,-
"Aug 25, 2016",185.10,185.10,185.10,185.10,141.49,-
"Aug 24, 2016",185.30,185.30,185.30,185.30,141.64,-
"Aug 23, 2016",186.30,186.30,186.30,186.30,142.41,-
"Aug 22, 2016",185.90,185.90,185.90,185.90,142.10,-
"Aug 19, 2016",185.90,185.90,185.90,185.90,142.10,-
"Aug 18, 2016",186.30,186.30,186.30,186.30,142.41,-
"Aug 17, 2016",185.80,185.80,185.80,185.80,142.02,-
"Aug 16, 2016",185.40,185.40,185.40,185.40,141.72,-
"Aug 15, 2016",186.40,186.40,186.40,186.40,142.48,-
"Aug 12, 2016",185.90,185.90,185.90,185.90,142.10,-
"Aug 11, 2016",186.10,186.10,186.10,186.10,142.25,-
"Aug 10, 2016",185.10,185.10,185.10,185.10,141.49,-
"Aug 9, 2016",185.60,185.60,185.60,185.60,141.87,-
"Aug 8, 2016",185.40,185.40,185.40,185.40,141.72,-
"Aug 5, 2016",185.60,185.60,185.60,185.60,141.87,-
"Aug 4, 2016",184.10,184.10,184.10,184.10,140.72,-
"Aug 3, 2016",183.90,183.90,183.90,183.90,140.57,-
"Aug 2, 2016",183.40,183.40,183.40,183.40,140.19,-
"Aug 1, 2016",184.60,184.60,184.60,184.60,141.11,-
"Jul 29, 2016",184.80,184.80,184.80,184.80,141.26,-
"Jul 28, 2016",184.40,184.40,184.40,184.40,140.95,-
"Jul 27, 2016",184.10,184.10,184.10,184.10,140.72,-
"Jul 26, 2016",184.40,184.40,184.40,184.40,140.95,-
"Jul 25, 2016",184.30,184.30,184.30,184.30,140.88,-
"Jul 22, 2016",184.90,184.90,184.90,184.90,141.33,-
"Jul 21, 2016",183.90,183.90,183.90,183.90,140.57,-
"Jul 20, 2016",184.60,184.60,184.60,184.60,141.11,-
"Jul 19, 2016",183.90,183.90,183.90,183.90,140.57,-
"Jul 18, 2016",184.10,184.10,184.10,184.10,140.72,-
"Jul 15, 2016",183.80,183.80,183.80,183.80,140.49,-
"Jul 14, 2016",183.90,183.90,183.90,183.90,140.57,-
"Jul 13, 2016",182.90,182.90,182.90,182.90,139.81,-
"Jul 12, 2016",182.90,182.90,182.90,182.90,139.81,-
"Jul 11, 2016",181.60,181.60,181.60,181.60,138.81,-
"Jul 8, 2016",180.90,180.90,180.90,180.90,138.28,-
"Jul 7, 2016",178.30,178.30,178.30,178.30,136.29,-
"Jul 6, 2016",178.40,178.40,178.40,178.40,136.37,-
"Jul 5, 2016",177.50,177.50,177.50,177.50,135.68,-
"Jul 1, 2016",178.60,178.60,178.60,178.60,136.52,-
"Jun 30, 2016",178.30,178.30,178.30,178.30,136.29,-
"Jun 29, 2016",175.80,175.80,175.80,175.80,134.38,-
"Jun 28, 2016",173.00,173.00,173.00,173.00,132.24,-
"Jun 27, 2016",169.80,169.80,169.80,169.80,129.79,-
"Jun 24, 2016",173.00,173.00,173.00,173.00,132.24,-
"Jun 23, 2016",179.30,179.30,179.30,179.30,137.05,-
"Jun 22, 2016",177.00,177.00,177.00,177.00,135.30,-
"Jun 21, 2016",177.30,177.30,177.30,177.30,135.53,-
"Jun 20, 2016",176.80,176.80,176.80,176.80,135.14,-
"Jun 17, 2016",175.80,175.80,175.80,175.80,134.38,-
"Jun 16, 2016",176.30,176.30,176.30,176.30,134.76,-
"Jun 15, 2016",175.80,175.80,175.80,175.80,134.38,-
"Jun 14, 2016",176.10,176.10,176.10,176.10,134.61,-
"Jun 13, 2016",176.30,176.30,176.30,176.30,134.76,-
"Jun 10, 2016",177.80,177.80,177.80,177.80,135.91,-
"Jun 9, 2016",179.40,179.40,179.40,179.40,137.13,-
"Jun 8, 2016",179.60,179.60,179.60,179.60,137.28,-
"Jun 7, 2016",179.10,179.10,179.10,179.10,136.90,-
"Jun 6, 2016",178.80,178.80,178.80,178.80,136.67,-
"Jun 3, 2016",177.90,177.90,177.90,177.90,135.98,-
"Jun 2, 2016",178.40,178.40,178.40,178.40,136.37,-
"Jun 1, 2016",177.90,177.90,177.90,177.90,135.98,-
"May 31, 2016",177.80,177.80,177.80,177.80,135.91,-
"May 27, 2016",177.90,177.90,177.90,177.90,135.98,-
"May 26, 2016",177.10,177.10,177.10,177.10,135.37,-
"May 25, 2016",177.10,177.10,177.10,177.10,135.37,-
"May 24, 2016",175.80,175.80,175.80,175.80,134.38,-
"May 23, 2016",173.50,173.50,173.50,173.50,132.62,-
"May 20, 2016",173.80,173.80,173.80,173.80,132.85,-
"May 19, 2016",172.80,172.80,172.80,172.80,132.09,-
"May 18, 2016",173.50,173.50,173.50,173.50,132.62,-
"May 17, 2016",173.30,173.30,173.30,173.30,132.47,-
"May 16, 2016",175.00,175.00,175.00,175.00,133.77,-
"May 13, 2016",173.30,173.30,173.30,173.30,132.47,-
"May 12, 2016",174.60,174.60,174.60,174.60,133.46,-
"May 11, 2016",174.80,174.80,174.80,174.80,133.61,-
"May 10, 2016",176.30,176.30,176.30,176.30,134.76,-
"May 9, 2016",174.10,174.10,174.10,174.10,133.08,-
"May 6, 2016",174.00,174.00,174.00,174.00,133.00,-
"May 5, 2016",173.50,173.50,173.50,173.50,132.62,-
"May 4, 2016",173.50,173.50,173.50,173.50,132.62,-
"May 3, 2016",174.50,174.50,174.50,174.50,133.39,-
"May 2, 2016",176.00,176.00,176.00,176.00,134.53,-
"Apr 29, 2016",174.60,174.60,174.60,174.60,133.46,-
"Apr 28, 2016",175.50,175.50,175.50,175.50,134.15,-
"Apr 27, 2016",177.10,177.10,177.10,177.10,135.37,-
"Apr 26, 2016",176.80,176.80,176.80,176.80,135.14,-
"Apr 25, 2016",176.50,176.50,176.50,176.50,134.91,-
"Apr 22, 2016",176.80,176.80,176.80,176.80,135.14,-
"Apr 21, 2016",176.80,176.80,176.80,176.80,135.14,-
"Apr 20, 2016",177.60,177.60,177.60,177.60,135.75,-
"Apr 19, 2016",177.60,177.60,177.60,177.60,135.75,-
"Apr 18, 2016",177.00,177.00,177.00,177.00,135.30,-
"Apr 15, 2016",175.80,175.80,175.80,175.80,134.38,-
"Apr 14, 2016",176.00,176.00,176.00,176.00,134.53,-
"Apr 13, 2016",176.00,176.00,176.00,176.00,134.53,-
"Apr 12, 2016",174.20,174.20,174.20,174.20,133.16,-
"Apr 11, 2016",172.50,172.50,172.50,172.50,131.86,-
"Apr 8, 2016",173.00,173.00,173.00,173.00,132.24,-
"Apr 7, 2016",172.50,172.50,172.50,172.50,131.86,-
"Apr 6, 2016",174.70,174.70,174.70,174.70,133.54,-
"Apr 5, 2016",172.80,172.80,172.80,172.80,132.09,-
"Apr 4, 2016",174.50,174.50,174.50,174.50,133.39,-
"Apr 1, 2016",175.00,175.00,175.00,175.00,133.77,-
"Mar 31, 2016",174.00,174.00,174.00,174.00,133.00,-
"Mar 30, 2016",174.30,174.30,174.30,174.30,133.23,-
"Mar 29, 2016",173.50,173.50,173.50,173.50,132.62,-
"Mar 28, 2016",172.00,172.00,172.00,172.00,131.47,-
"Mar 24, 2016",172.00,172.00,172.00,172.00,131.47,-
"Mar 23, 2016",172.00,172.00,172.00,172.00,131.47,-
"Mar 22, 2016",173.20,173.20,173.20,173.20,132.39,-
"Mar 21, 2016",173.20,173.20,173.20,173.20,132.39,-
"Mar 18, 2016",173.00,173.00,173.00,173.00,132.24,-
"Mar 17, 2016",172.30,172.30,172.30,172.30,131.70,-
"Mar 16, 2016",171.20,171.20,171.20,171.20,130.86,-
"Mar 15, 2016",170.20,170.20,170.20,170.20,130.10,-
"Mar 14, 2016",170.50,170.50,170.50,170.50,130.33,-
"Mar 11, 2016",170.70,170.70,170.70,170.70,130.48,-
"Mar 10, 2016",167.80,167.80,167.80,167.80,128.26,-
"Mar 9, 2016",167.80,167.80,167.80,167.80,128.26,-
"Mar 8, 2016",167.00,167.00,167.00,167.00,127.65,-
"Mar 7, 2016",168.80,168.80,168.80,168.80,129.03,-
"Mar 4, 2016",168.70,168.70,168.70,168.70,128.95,-
"Mar 3, 2016",168.20,168.20,168.20,168.20,128.57,-
"Mar 2, 2016",167.50,167.50,167.50,167.50,128.03,-
"Mar 1, 2016",166.80,166.80,166.80,166.80,127.50,-
"Feb 29, 2016",163.00,163.00,163.00,163.00,124.59,-
"Feb 26, 2016",164.40,164.40,164.40,164.40,125.67,-
"Feb 25, 2016",164.50,164.50,164.50,164.50,125.74,-
"Feb 24, 2016",162.70,162.70,162.70,162.70,124.37,-
"Feb 23, 2016",162.00,162.00,162.00,162.00,123.83,-
"Feb 22, 2016",164.00,164.00,164.00,164.00,125.36,-
"Feb 19, 2016",161.70,161.70,161.70,161.70,123.60,-
"Feb 18, 2016",161.70,161.70,161.70,161.70,123.60,-
"Feb 17, 2016",162.40,162.40,162.40,162.40,124.14,-
"Feb 16, 2016",159.70,159.70,159.70,159.70,122.07,-
"Feb 12, 2016",157.00,157.00,157.00,157.00,120.01,-
"Feb 11, 2016",154.00,154.00,154.00,154.00,117.72,-
"Feb 10, 2016",156.00,156.00,156.00,156.00,119.24,-
"Feb 9, 2016",155.90,155.90,155.90,155.90,119.17,-
"Feb 8, 2016",156.00,156.00,156.00,156.00,119.24,-
"Feb 5, 2016",158.20,158.20,158.20,158.20,120.93,-
"Feb 4, 2016",161.20,161.20,161.20,161.20,123.22,-
"Feb 3, 2016",160.90,160.90,160.90,160.90,122.99,-
"Feb 2, 2016",160.00,160.00,160.00,160.00,122.30,-
"Feb 1, 2016",163.20,163.20,163.20,163.20,124.75,-
"Jan 29, 2016",163.20,163.20,163.20,163.20,124.75,-
"Jan 28, 2016",159.20,159.20,159.20,159.20,121.69,-
"Jan 27, 2016",158.40,158.40,158.40,158.40,121.08,-
"Jan 26, 2016",160.00,160.00,160.00,160.00,122.30,-
"Jan 25, 2016",157.90,157.90,157.90,157.90,120.70,-
"Jan 22, 2016",160.40,160.40,160.40,160.40,122.61,-
"Jan 21, 2016",157.20,157.20,157.20,157.20,120.16,-
"Jan 20, 2016",156.40,156.40,156.40,156.40,119.55,-
"Jan 19, 2016",158.20,158.20,158.20,158.20,120.93,-
"Jan 15, 2016",158.00,158.00,158.00,158.00,120.77,-
"Jan 14, 2016",161.50,161.50,161.50,161.50,123.45,-
"Jan 13, 2016",158.90,158.90,158.90,158.90,121.46,-
"Jan 12, 2016",163.00,163.00,163.00,163.00,124.59,-
"Jan 11, 2016",161.70,161.70,161.70,161.70,123.60,-
"Jan 8, 2016",161.50,161.50,161.50,161.50,123.45,-
"Jan 7, 2016",163.40,163.40,163.40,163.40,124.90,-
"Jan 6, 2016",167.40,167.40,167.40,167.40,127.96,-
"Jan 5, 2016",169.60,169.60,169.60,169.60,129.64,-
"Jan 4, 2016",169.20,169.20,169.20,169.20,129.33,-
"Dec 31, 2015",171.70,171.70,171.70,171.70,131.25,-
"Dec 30, 2015",173.40,173.40,173.40,173.40,132.54,-
"Dec 29, 2015",174.70,174.70,174.70,174.70,133.54,-
"Dec 28, 2015",172.70,172.70,172.70,172.70,132.01,-
"Dec 24, 2015",173.20,173.20,173.20,173.20,132.39,-
"Dec 23, 2015",3.16 Dividend,,,,,
"Dec 23, 2015",173.40,173.40,173.40,173.40,132.54,-
"Dec 22, 2015",174.30,174.30,174.30,174.30,130.82,-
"Dec 21, 2015",172.80,172.80,172.80,172.80,129.69,-
"Dec 18, 2015",171.40,171.40,171.40,171.40,128.64,-
"Dec 17, 2015",174.60,174.60,174.60,174.60,131.04,-
"Dec 16, 2015",177.20,177.20,177.20,177.20,132.99,-
"Dec 15, 2015",174.70,174.70,174.70,174.70,131.12,-
"Dec 14, 2015",172.90,172.90,172.90,172.90,129.77,-
"Dec 11, 2015",171.90,171.90,171.90,171.90,129.02,-
"Dec 10, 2015",175.40,175.40,175.40,175.40,131.64,-
"Dec 9, 2015",175.00,175.00,175.00,175.00,131.34,-
"Dec 8, 2015",176.40,176.40,176.40,176.40,132.39,-
"Dec 7, 2015",177.50,177.50,177.50,177.50,133.22,-
"Dec 4, 2015",178.60,178.60,178.60,178.60,134.04,-
"Dec 3, 2015",175.00,175.00,175.00,175.00,131.34,-
"Dec 2, 2015",177.70,177.70,177.70,177.70,133.37,-
"Dec 1, 2015",179.60,179.60,179.60,179.60,134.79,-
"Nov 30, 2015",177.70,177.70,177.70,177.70,133.37,-
"Nov 27, 2015",178.50,178.50,178.50,178.50,133.97,-
"Nov 25, 2015",178.30,178.30,178.30,178.30,133.82,-
"Nov 24, 2015",178.30,178.30,178.30,178.30,133.82,-
"Nov 23, 2015",178.20,178.20,178.20,178.20,133.74,-
"Nov 20, 2015",178.30,178.30,178.30,178.30,133.82,-
"Nov 19, 2015",177.70,177.70,177.70,177.70,133.37,-
"Nov 18, 2015",177.80,177.80,177.80,177.80,133.44,-
"Nov 17, 2015",175.00,175.00,175.00,175.00,131.34,-
"Nov 16, 2015",175.20,175.20,175.20,175.20,131.49,-
"Nov 13, 2015",172.60,172.60,172.60,172.60,129.54,-
"Nov 12, 2015",174.60,174.60,174.60,174.60,131.04,-
"Nov 11, 2015",177.00,177.00,177.00,177.00,132.84,-
"Nov 10, 2015",177.50,177.50,177.50,177.50,133.22,-
"Nov 9, 2015",177.20,177.20,177.20,177.20,132.99,-
"Nov 6, 2015",179.00,179.00,179.00,179.00,134.34,-
"Nov 5, 2015",179.00,179.00,179.00,179.00,134.34,-
"Nov 4, 2015",179.10,179.10,179.10,179.10,134.42,-
"Nov 3, 2015",179.80,179.80,179.80,179.80,134.94,-
"Nov 2, 2015",179.30,179.30,179.30,179.30,134.57,-
"Oct 30, 2015",177.20,177.20,177.20,177.20,132.99,-
"Oct 29, 2015",178.00,178.00,178.00,178.00,133.59,-
"Oct 28, 2015",178.00,178.00,178.00,178.00,133.59,-
"Oct 27, 2015",175.90,175.90,175.90,175.90,132.02,-
"Oct 26, 2015",176.40,176.40,176.40,176.40,132.39,-
"Oct 23, 2015",176.70,176.70,176.70,176.70,132.62,-
"Oct 22, 2015",174.70,174.70,174.70,174.70,131.12,-
"Oct 21, 2015",171.90,171.90,171.90,171.90,129.02,-
"Oct 20, 2015",172.90,172.90,172.90,172.90,129.77,-
"Oct 19, 2015",173.10,173.10,173.10,173.10,129.92,-
"Oct 16, 2015",173.10,173.10,173.10,173.10,129.92,-
"Oct 15, 2015",172.20,172.20,172.20,172.20,129.24,-
"Oct 14, 2015",169.80,169.80,169.80,169.80,127.44,-
"Oct 13, 2015",170.60,170.60,170.60,170.60,128.04,-
"Oct 12, 2015",171.80,171.80,171.80,171.80,128.94,-
"Oct 9, 2015",171.40,171.40,171.40,171.40,128.64,-
"Oct 8, 2015",171.40,171.40,171.40,171.40,128.64,-
"Oct 7, 2015",169.80,169.80,169.80,169.80,127.44,-
"Oct 6, 2015",168.50,168.50,168.50,168.50,126.46,-
"Oct 5, 2015",169.00,169.00,169.00,169.00,126.84,-
"Oct 2, 2015",166.00,166.00,166.00,166.00,124.59,-
"Oct 1, 2015",163.60,163.60,163.60,163.60,122.79,-
"Sep 30, 2015",163.20,163.20,163.20,163.20,122.49,-
"Sep 29, 2015",160.30,160.30,160.30,160.30,120.31,-
"Sep 28, 2015",160.00,160.00,160.00,160.00,120.08,-
"Sep 25, 2015",164.20,164.20,164.20,164.20,123.24,-
"Sep 24, 2015",164.20,164.20,164.20,164.20,123.24,-
"Sep 23, 2015",164.90,164.90,164.90,164.90,123.76,-
"Sep 22, 2015",165.20,165.20,165.20,165.20,123.99,-
"Sep 21, 2015",167.20,167.20,167.20,167.20,125.49,-
"Sep 18, 2015",166.50,166.50,166.50,166.50,124.96,-
"Sep 17, 2015",169.10,169.10,169.10,169.10,126.91,-
"Sep 16, 2015",169.60,169.60,169.60,169.60,127.29,-
"Sep 15, 2015",168.20,168.20,168.20,168.20,126.24,-
"Sep 14, 2015",166.00,166.00,166.00,166.00,124.59,-
"Sep 11, 2015",166.70,166.70,166.70,166.70,125.11,-
"Sep 10, 2015",165.90,165.90,165.90,165.90,124.51,-
"Sep 9, 2015",165.10,165.10,165.10,165.10,123.91,-
"Sep 8, 2015",167.30,167.30,167.30,167.30,125.56,-
"Sep 4, 2015",163.30,163.30,163.30,163.30,122.56,-
"Sep 3, 2015",165.70,165.70,165.70,165.70,124.36,-
"Sep 2, 2015",165.60,165.60,165.60,165.60,124.29,-
"Sep 1, 2015",162.60,162.60,162.60,162.60,122.04,-
"Aug 31, 2015",167.50,167.50,167.50,167.50,125.71,-
"Aug 28, 2015",169.00,169.00,169.00,169.00,126.84,-
"Aug 27, 2015",168.80,168.80,168.80,168.80,126.69,-
"Aug 26, 2015",164.70,164.70,164.70,164.70,123.61,-
"Aug 25, 2015",158.70,158.70,158.70,158.70,119.11,-
"Aug 24, 2015",160.80,160.80,160.80,160.80,120.68,-
"Aug 21, 2015",167.40,167.40,167.40,167.40,125.64,-
"Aug 20, 2015",172.80,172.80,172.80,172.80,129.69,-
"Aug 19, 2015",176.50,176.50,176.50,176.50,132.47,-
"Aug 18, 2015",178.00,178.00,178.00,178.00,133.59,-
"Aug 17, 2015",178.50,178.50,178.50,178.50,133.97,-
"Aug 14, 2015",177.50,177.50,177.50,177.50,133.22,-
"Aug 13, 2015",176.80,176.80,176.80,176.80,132.69,-
"Aug 12, 2015",177.00,177.00,177.00,177.00,132.84,-
"Aug 11, 2015",176.80,176.80,176.80,176.80,132.69,-
"Aug 10, 2015",178.50,178.50,178.50,178.50,133.97,-
"Aug 7, 2015",176.20,176.20,176.20,176.20,132.24,-
"Aug 6, 2015",176.70,176.70,176.70,176.70,132.62,-
"Aug 5, 2015",178.00,178.00,178.00,178.00,133.59,-
"Aug 4, 2015",177.30,177.30,177.30,177.30,133.07,-
"Aug 3, 2015",177.80,177.80,177.80,177.80,133.44,-
"Jul 31, 2015",178.30,178.30,178.30,178.30,133.82,-
"Jul 30, 2015",178.60,178.60,178.60,178.60,134.04,-
"Jul 29, 2015",178.60,178.60,178.60,178.60,134.04,-
"Jul 28, 2015",177.30,177.30,177.30,177.30,133.07,-
